Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
7,4294967295,14172,44,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641027028.672	,1.640,0.000000,1,0,NO,"""1""",INT32,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156,2080,0.026,0.023,0.288,0.25,0.226,0.196,0.357,0.309,0.176,0.000
7,4294967295,14173,44,aclnnMax_ReduceMaxAiCore_ReduceMax,ReduceMax,dynamic,MIX_AIV,1789485641027031.432	,2.000,1.110000,1,0,NO,"""1;1""",INT64;INT64,ND;ND,"""""",INT64,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.652,2974,0.094,0.057,0.424,0.257,0.202,0.122,0.108,0.066,0.224,0.000
7,4294967295,14174,44,aclnnMax_ReduceMaxAiCore_ReduceMax,ReduceMax,dynamic,MIX_AIV,1789485641027036.272	,1.640,2.750000,1,0,NO,"""1;1""",INT64;INT64,ND;ND,"""""",INT64,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.292,2325,0.094,0.073,0.419,0.325,0.101,0.078,0.115,0.089,0.224,0.000
7,4294967295,14175,44,aclnnIndex_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1789485641027392.799	,4.900,354.860000,1,0,NO,"""21,262279;2;2""",INT32;INT64;INT64,ND;ND;ND,"""21,1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.383,7890,0.153,0.035,1.55,0.354,0.675,0.154,0.12,0.027,0.166,0.000
7,4294967295,14176,44,aclnnIndex_IndexAiCore_Index,Index,dynamic,AI_VECTOR_CORE,1789485641027397.719	,9.180,0.100000,48,0,NO,"""21,1;1;2;1""",INT32;INT64;INT64;INT64,ND;ND;ND;ND,"""1,1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,406046,0.008,0.002,0.321,0.068,0.29,0.062,0.003,0.001,0.358,0.000
7,4294967295,14177,44,aclnnFloorDivides_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641027724.706	,1.160,317.820000,1,0,NO,"""1,1""",INT32,ND,"""1,1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633,1139,0.026,0.041,0.25,0.395,0.087,0.138,0.108,0.17,0.174,0.000
7,4294967295,14178,44,aclnnFloorDivides_FloorDivAiCore_FloorDiv,FloorDiv,dynamic,AI_VECTOR_CORE,1789485641027727.006	,2.440,1.090000,1,0,NO,"""1,1;""",INT64;INT64,ND;ND,"""1,1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.876,3377,0.097,0.052,0.493,0.263,0.229,0.122,0.113,0.06,0.194,0.000
7,4294967295,14179,44,aclnnFloorDivides_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641027729.466	,1.580,0.060000,1,0,NO,"""1,1""",INT64,ND,"""1,1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007,1812,0.064,0.063,0.318,0.316,0.109,0.108,0.137,0.136,0.151,0.000
7,4294967295,14180,44,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641028200.255	,1.360,469.170000,1,0,NO,"""1""",INT64,ND,"""1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768,1383,0.064,0.083,0.333,0.433,0.121,0.158,0.115,0.15,0.15,0.000
7,4294967295,14181,44,aclnnIndex_IndexAiCore_Index,Index,dynamic,AI_VECTOR_CORE,1789485641028667.205	,8.020,465.640000,48,0,NO,"""21;1;1;1""",INT32;INT64;INT64;INT64,ND;ND;ND;ND,"""1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.768,411939,0.008,0.002,1.385,0.291,3.036,0.637,0.003,0.001,0.022,0.000
7,4294967295,14182,44,aclnnAny_ReduceAny_ReduceAny,ReduceAny,dynamic,MIX_AIV,1789485641028817.268	,2.040,141.980000,1,0,NO,"""1;1""",BOOL;INT64,ND;ND,"""""",BOOL,ND,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.624,2924,0.086,0.053,0.369,0.227,0.207,0.127,0.127,0.078,0.211,0.000
7,4294967295,14184,44,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1789485641029648.064	,1.620,828.710000,1,0,NO,""";""",INT32;INT32,ND;ND,"""""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088,1959,0.026,0.023,0.246,0.226,0.432,0.397,0.137,0.126,0.206,0.000
7,4294967295,14186,44,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1789485641030040.952	,1.340,391.380000,1,0,NO,"""1""",INT32,ND,"""1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822,1479,0.031,0.038,0.285,0.347,0.001,0.001,0.146,0.178,0.237,0.000
7,4294967295,14187,44,aclnnInplaceOne_OnesLikeAiCore_OnesLike,OnesLike,dynamic,AI_VECTOR_CORE,1789485641030195.315	,1.260,152.910000,1,0,NO,"""1""",INT32,ND,"""1""",INT32,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734,1321,0.031,0.042,0.286,0.39,0.001,0.002,0.139,0.19,0.177,0.000
7,4294967295,14188,44,aclnnGeScalar_GreaterEqual_GreaterEqual,GreaterEqual,dynamic,AI_VECTOR_CORE,1789485641030699.905	,2.800,503.490000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.296,4133,0.575,0.25,0.568,0.247,0.311,0.135,0.117,0.051,0.144,0.000
7,4294967295,14189,44,aclnnLtScalar_LessAiCore_Less,Less,dynamic,AI_VECTOR_CORE,1789485641030849.248	,3.140,146.450000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.632,4738,0.567,0.215,0.597,0.227,0.666,0.253,0.118,0.045,0.142,0.000
7,4294967295,14190,44,aclnnBitwiseAndTensor_LogicalAndAiCore_LogicalAnd,LogicalAnd,dynamic,AI_VECTOR_CORE,1789485641031050.312	,1.540,197.860000,1,0,NO,"""1;1""",BOOL;BOOL,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027,1848,0.068,0.066,0.284,0.277,0.225,0.219,0.112,0.109,0.175,0.000
7,4294967295,14191,44,aclnnGeScalar_GreaterEqual_GreaterEqual,GreaterEqual,dynamic,AI_VECTOR_CORE,1789485641031192.895	,2.780,141.210000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.252,4054,0.573,0.255,0.614,0.273,0.57,0.253,0.129,0.057,0.132,0.000
7,4294967295,14192,44,aclnnLtScalar_LessAiCore_Less,Less,dynamic,AI_VECTOR_CORE,1789485641031330.738	,2.380,134.970000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.846,3322,0.567,0.307,0.577,0.312,0.201,0.109,0.122,0.066,0.131,0.000
7,4294967295,14193,44,aclnnBitwiseAndTensor_LogicalAndAiCore_LogicalAnd,LogicalAnd,dynamic,AI_VECTOR_CORE,1789485641031502.561	,1.420,169.370000,1,0,NO,"""1;1""",BOOL;BOOL,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854,1537,0.068,0.079,0.284,0.333,0.245,0.287,0.096,0.113,0.131,0.000
7,4294967295,14194,44,aclnnMuls_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641031738.786	,1.400,234.830000,1,0,NO,"""1""",BOOL,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843,1518,0.052,0.061,0.268,0.318,0.099,0.118,0.094,0.112,0.23,0.000
7,4294967295,14195,44,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1789485641031740.786	,2.580,0.600000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.008,3614,0.09,0.045,0.537,0.267,0.219,0.109,0.138,0.069,0.173,0.000
7,4294967295,14196,44,aclnnMuls_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641031932.610	,1.240,189.170000,1,0,NO,"""1""",BOOL,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653,1175,0.052,0.079,0.249,0.381,0.085,0.13,0.11,0.169,0.182,0.000
7,4294967295,14197,44,aclnnMuls_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1789485641031934.270	,1.840,0.510000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351,2432,0.09,0.067,0.447,0.331,0.201,0.149,0.122,0.09,0.177,0.000
7,4294967295,14198,44,aclnnAdd_AddAiCore_Add,Add,dynamic,AI_VECTOR_CORE,1789485641032057.972	,2.460,121.910000,1,0,NO,"""1;1""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.978,3560,0.293,0.148,0.447,0.226,0.209,0.106,0.136,0.069,0.221,0.000
7,4294967295,14199,44,aclnnBitwiseOrTensor_LogicalOrAiCore_LogicalOr,LogicalOr,dynamic,AI_VECTOR_CORE,1789485641032258.816	,1.600,198.290000,1,0,NO,"""1;1""",BOOL;BOOL,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.121,2017,0.066,0.059,0.26,0.232,0.219,0.196,0.089,0.079,0.133,0.000
7,4294967295,14200,44,aclnnSub_SubAiCore_Sub,Sub,dynamic,AI_VECTOR_CORE,1789485641032461.760	,2.600,201.400000,1,0,NO,"""1;1""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107,3793,0.293,0.139,0.462,0.219,0.219,0.104,0.097,0.046,0.21,0.000
7,4294967295,14201,44,aclnnMul_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641032681.325	,1.540,216.900000,1,0,NO,"""1""",BOOL,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.026,1847,0.052,0.05,0.272,0.265,0.436,0.424,0.12,0.117,0.169,0.000
7,4294967295,14202,44,aclnnMul_MulAiCore_Mul,Mul,dynamic,AI_VECTOR_CORE,1789485641032683.445	,1.720,0.710000,1,0,NO,"""1;1""",INT64;INT64,ND;ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.206,2170,0.09,0.075,0.37,0.307,0.178,0.147,0.12,0.1,0.197,0.000
7,4294967295,14203,44,aclnnBitwiseNot_LogicalNotAiCore_LogicalNot,LogicalNot,dynamic,AI_VECTOR_CORE,1789485641032913.129	,1.400,228.030000,1,0,NO,"""1""",BOOL,ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879,1583,0.109,0.124,0.264,0.301,0.092,0.105,0.091,0.103,0.179,0.000
7,4294967295,14204,44,aclnnEmbedding_GatherV2AiCore_GatherV2,GatherV2,dynamic,AI_VECTOR_CORE,1789485641033285.237	,10.500,370.600000,48,0,NO,"""124160,5120;1;1""",DT_BF16;INT64;INT64,ND;ND;ND,"""1,5120""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.374,637154,0.053,0.007,1.79,0.243,0.438,0.059,0.473,0.064,0.131,0.000
7,4294967295,14205,44,aclnnInplaceMaskedFillScalar_MaskedFillAiCore_MaskedFill,MaskedFill,dynamic,AI_VECTOR_CORE,1789485641033607.723	,3.420,312.000000,5,0,NO,"""1,5120;1,1;""",DT_BF16;BOOL;DT_BF16,ND;ND;ND,"""1,5120""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.708,24368,0.26,0.096,0.635,0.234,0.364,0.134,0.146,0.054,0.171,0.000
7,4294967295,N/A,N/A,hcom_allReduce__503_0_1,hcom_allReduce_,N/A,COMMUNICATION,1789485641034514.101	,32801.076,902.830000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,4294967295,11514,39,AivKernel,hcom_allReduce_,dynamic,COMMUNICATION,1789485641034514.101	,32801.076,0.000000,2,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16406.784,59064424,0.016,0.0,2830.473,0.173,14160.733,0.863,0.688,0.0,0.0,0.000
7,4294967295,14208,44,GemmaRmsNorm,GemmaRmsNorm,dynamic,AI_VECTOR_CORE,1789485641067316.297	,4.560,1.174000,1,0,NO,"""1,5120;5120""",DT_BF16;DT_BF16,ND;ND,"""1,5120;1,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.103,7386,0.681,0.166,1.947,0.474,0.527,0.128,0.169,0.041,0.138,0.000
7,4294967295,14209,44,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1789485641067320.877	,128.662,0.190000,22,0,NO,"""1,5120;8192,5120""",DT_BF16;DT_BF16,ND;ND,"""1,8192""",DT_BF16,ND,N/A,121.476,4810430,7.801,0.064,24.544,0.202,20.989,0.173,115.154,0.948,0.371,0.003,0.007,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.547
7,4294967295,14210,44,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1789485641067449.559	,11.161,0.000000,3,0,NO,"""1,5120;48,5120""",DT_BF16;DT_BF16,ND;ND,"""1,48""",DT_BF16,ND,N/A,9.851,53194,1.387,0.141,8.617,0.875,1.769,0.18,4.958,0.503,0.132,0.013,0.013,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.033
7,4294967295,14211,44,aclnnCat_ConcatD_ConcatD,ConcatD,dynamic,AI_VECTOR_CORE,1789485641067460.740	,19.220,0.089000,46,0,NO,"""1,1024;1,1024;1,3072""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"""1,5120""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.644,1295306,0.023,0.001,1.155,0.074,0.145,0.009,0.216,0.014,0.221,0.000
7,4294967295,14212,44,aclnnGtScalar_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641067479.980	,1.300,0.030000,1,0,NO,"""1""",INT32,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,1323,0.026,0.036,0.261,0.354,0.18,0.245,0.108,0.147,0.151,0.000
7,4294967295,14213,44,aclnnGtScalar_GreaterAiCore_Greater,Greater,dynamic,AI_VECTOR_CORE,1789485641067481.320	,3.300,0.000000,1,0,NO,"""1;""",INT64;INT64,ND;ND,"""1""",BOOL,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.841,5113,0.567,0.2,0.81,0.285,0.199,0.07,0.101,0.036,0.159,0.000
7,4294967295,14214,44,aclnnInplaceCopy_SliceAiCore_Slice,Slice,dynamic,AI_VECTOR_CORE,1789485641067484.640	,13.480,0.200000,41,0,NO,"""7728,6,5120;3;3""",DT_BF16;INT64;INT64,NCL;ND;ND,"""161,3,5120""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.559,853033,0.008,0.001,0.433,0.037,7.015,0.607,3.791,0.328,0.224,0.000
7,4294967295,14215,44,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641067498.140	,1.300,0.020000,1,0,NO,"""2""",INT32,ND,"""2""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767,1380,0.026,0.034,0.271,0.353,0.213,0.278,0.094,0.122,0.133,0.000
7,4294967295,14216,44,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641067499.480	,1.180,0.000000,1,0,NO,"""1""",INT32,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638,1149,0.026,0.041,0.243,0.38,0.114,0.178,0.092,0.144,0.139,0.000
7,4294967295,14217,44,aclnnInplaceCopy_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1789485641067500.680	,1.240,0.070000,1,0,NO,"""1""",BOOL,ND,"""1""",INT64,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668,1202,0.052,0.077,0.251,0.375,0.099,0.149,0.128,0.192,0.15,0.000
7,4294967295,14218,44,causal_conv1d,causal_conv1d,dynamic,MIX_AIV,1789485641067503.140	,8.401,1.260000,2,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.339,26420,1.751,0.239,2.913,0.397,0.488,0.066,0.294,0.04,0.197,0.000
7,4294967295,14219,44,aclnnInplaceCopy_ViewCopyAiCore_ViewCopy,ViewCopy,dynamic,AI_VECTOR_CORE,1789485641067512.801	,11.620,1.099000,48,0,NO,"""237404160;3;3;1;161,3,5120;3;3;1""",DT_BF16;INT64;INT64;INT64;DT_BF16;INT64;INT64;INT64,NCL;ND;ND;ND;NCL;ND;ND;ND,"""237404160""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.388,724757,0.016,0.002,0.774,0.092,1.983,0.236,1.025,0.122,0.313,0.000
7,4294967295,14220,44,fused_gdn_gating_kernel,fused_gdn_gating_kernel,static,AI_VECTOR_CORE,1789485641067524.441	,4.180,0.130000,1,0,YES,"""24;1,24;1,24""",FLOAT;DT_BF16;DT_BF16,ND;ND;ND,"""1,1,24;1,1,24""",FLOAT;DT_BF16,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.593,6468,0.768,0.214,1.596,0.444,0.761,0.212,0.582,0.162,0.06,0.000
